Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
58834,08-07-2018,7.29333E+15,1,burnt garlic tonkotsu ramen
58835,08-07-2018,9.87883E+15,1,soft-shell miso crab ramen
58836,08-07-2018,9.87883E+15,1,soft-shell miso crab ramen
58837,08-07-2018,9.3224E+15,1,tonkotsu ramen
58838,08-07-2018,9.3224E+15,1,tonkotsu ramen
58839,08-07-2018,2.99658E+15,1,nagomi shoyu
58840,08-07-2018,2.99658E+15,1,nagomi shoyu
58841,08-07-2018,9.94722E+15,1,miso crab ramen
58842,08-07-2018,9.94722E+15,1,miso crab ramen
58843,08-07-2018,7.61749E+15,1,vegetarian spicy miso
58844,08-07-2018,7.61749E+15,1,vegetarian spicy miso
58845,08-07-2018,2.73677E+15,1,truffle butter ramen
58846,08-07-2018,2.73677E+15,1,truffle butter ramen
58847,08-08-2018,3.8443E+15,4,miso crab ramen
58848,08-08-2018,3.8443E+15,4,miso crab ramen
58849,08-08-2018,1.40141E+15,1,spicy miso ramen
58850,08-08-2018,1.40141E+15,1,spicy miso ramen
58851,08-08-2018,7.22043E+15,1,tori paitan ramen
58852,08-08-2018,7.22043E+15,1,tori paitan ramen
58853,08-08-2018,9.13417E+15,2,truffle butter ramen
58854,08-08-2018,9.13417E+15,2,truffle butter ramen
58855,08-08-2018,3.95579E+15,1,soft-shell miso crab ramen
58856,08-08-2018,3.95579E+15,1,soft-shell miso crab ramen
58857,08-08-2018,5.57641E+15,1,vegetarian spicy miso
58858,08-08-2018,5.57641E+15,1,vegetarian spicy miso
58859,08-08-2018,9.44349E+15,4,vegetarian spicy miso
58860,08-08-2018,9.44349E+15,4,vegetarian spicy miso
58861,08-08-2018,6.74529E+15,2,nagomi shoyu
58862,08-08-2018,6.74529E+15,2,nagomi shoyu
58863,08-08-2018,3.14316E+15,1,tonkotsu ramen
58864,08-08-2018,3.14316E+15,1,tonkotsu ramen
58865,08-08-2018,4.19304E+15,1,vegetarian curry + king trumpet mushroom ramen
58866,08-08-2018,4.19304E+15,1,vegetarian curry + king trumpet mushroom ramen
58867,08-08-2018,7.26986E+15,1,miso crab ramen
58868,08-08-2018,7.26986E+15,1,miso crab ramen
58869,08-08-2018,5.45236E+15,1,nagomi shoyu
58870,08-08-2018,5.45236E+15,1,nagomi shoyu
58871,08-08-2018,9.65216E+15,1,spicy miso ramen
58872,08-08-2018,9.65216E+15,1,spicy miso ramen
58873,08-08-2018,7.79875E+15,2,spicy miso ramen
58874,08-08-2018,7.79875E+15,2,spicy miso ramen
58875,08-08-2018,5.58208E+15,1,tonkotsu ramen
58876,08-08-2018,5.58208E+15,1,tonkotsu ramen
58877,08-08-2018,1.32401E+15,1,vegetarian spicy miso
58878,08-08-2018,1.32401E+15,1,vegetarian spicy miso
58879,08-08-2018,9.35847E+15,4,vegetarian curry + king trumpet mushroom ramen
58880,08-08-2018,9.35847E+15,4,vegetarian curry + king trumpet mushroom ramen
58881,08-08-2018,5.12759E+14,1,burnt garlic tonkotsu ramen
58882,08-08-2018,5.12759E+14,1,burnt garlic tonkotsu ramen
58883,08-08-2018,5.4512E+15,1,shio ramen
58884,08-08-2018,5.4512E+15,1,shio ramen
58885,08-08-2018,1.2524E+15,1,soft-shell miso crab ramen
58886,08-08-2018,1.2524E+15,1,soft-shell miso crab ramen
58887,08-08-2018,7.46588E+15,1,spicy miso ramen
58888,08-08-2018,7.46588E+15,1,spicy miso ramen
58889,08-08-2018,3.24786E+15,1,burnt garlic tonkotsu ramen
58890,08-08-2018,3.24786E+15,1,burnt garlic tonkotsu ramen
58891,08-08-2018,6.38231E+15,4,tonkotsu ramen
58892,08-08-2018,6.38231E+15,4,tonkotsu ramen
58893,08-08-2018,5.44262E+15,1,nagomi shoyu
58894,08-08-2018,5.44262E+15,1,nagomi shoyu
58895,08-08-2018,1.75812E+15,1,miso crab ramen
58896,08-08-2018,1.75812E+15,1,miso crab ramen
58897,08-08-2018,7.14529E+15,1,shio ramen
58898,08-08-2018,7.14529E+15,1,shio ramen
58899,08-08-2018,9.9331E+15,1,vegetarian spicy miso
58900,08-08-2018,9.9331E+15,1,vegetarian spicy miso
58901,08-08-2018,3.37813E+14,1,burnt garlic tonkotsu ramen
58902,08-08-2018,3.37813E+14,1,burnt garlic tonkotsu ramen
58903,08-08-2018,3.72065E+15,1,nagomi shoyu
58904,08-08-2018,3.72065E+15,1,nagomi shoyu
58905,08-08-2018,1.54629E+15,1,miso crab ramen
58906,08-08-2018,1.54629E+15,1,miso crab ramen
58907,08-08-2018,6.33262E+15,1,spicy miso ramen
58908,08-08-2018,6.33262E+15,1,spicy miso ramen
58909,08-08-2018,3.63042E+15,1,spicy miso ramen
58910,08-08-2018,3.63042E+15,1,spicy miso ramen
58911,08-08-2018,6.86672E+15,1,shio ramen
58912,08-08-2018,6.86672E+15,1,shio ramen
58913,08-08-2018,1.80433E+15,1,burnt garlic tonkotsu ramen
58914,08-08-2018,1.80433E+15,1,burnt garlic tonkotsu ramen
58915,08-08-2018,9.74521E+15,1,miso crab ramen
58916,08-08-2018,9.74521E+15,1,miso crab ramen
58917,08-08-2018,4.98568E+15,1,soft-shell miso crab ramen
58918,08-08-2018,4.98568E+15,1,soft-shell miso crab ramen
58919,08-08-2018,1.98336E+15,2,nagomi shoyu
58920,08-08-2018,1.98336E+15,2,nagomi shoyu
58921,08-08-2018,3.2073E+15,1,vegetarian curry + king trumpet mushroom ramen
58922,08-08-2018,3.2073E+15,1,vegetarian curry + king trumpet mushroom ramen
58923,08-08-2018,8.83497E+15,1,truffle butter ramen
58924,08-08-2018,8.83497E+15,1,truffle butter ramen
58925,08-08-2018,8.55864E+15,1,spicy miso ramen
58926,08-08-2018,8.55864E+15,1,spicy miso ramen
58927,08-08-2018,9.41987E+15,1,truffle butter ramen
58928,08-08-2018,9.41987E+15,1,truffle butter ramen
58929,08-08-2018,7.69652E+15,1,nagomi shoyu
58930,08-08-2018,7.69652E+15,1,nagomi shoyu
58931,08-08-2018,1.06776E+15,1,shio ramen
58932,08-08-2018,1.06776E+15,1,shio ramen
58933,08-08-2018,9.55354E+15,1,burnt garlic tonkotsu ramen
58934,08-08-2018,9.55354E+15,1,burnt garlic tonkotsu ramen
58935,08-08-2018,4.59012E+15,1,tonkotsu ramen
58936,08-08-2018,4.59012E+15,1,tonkotsu ramen
58937,08-08-2018,5.94127E+15,1,burnt garlic tonkotsu ramen
58938,08-08-2018,5.94127E+15,1,burnt garlic tonkotsu ramen
58939,08-08-2018,6.08986E+15,1,burnt garlic tonkotsu ramen
58940,08-08-2018,6.08986E+15,1,burnt garlic tonkotsu ramen
58941,08-08-2018,8.31633E+15,1,vegetarian spicy miso
58942,08-08-2018,8.31633E+15,1,vegetarian spicy miso
58943,08-08-2018,6.52164E+15,1,shio ramen
58944,08-08-2018,6.52164E+15,1,shio ramen
58945,08-08-2018,4.43699E+15,3,nagomi shoyu
58946,08-08-2018,4.43699E+15,3,nagomi shoyu
58947,08-08-2018,3.27192E+15,1,tori paitan ramen
58948,08-08-2018,3.27192E+15,1,tori paitan ramen
58949,08-08-2018,4.5861E+15,1,nagomi shoyu
58950,08-08-2018,4.5861E+15,1,nagomi shoyu
58951,08-08-2018,2.84435E+15,1,vegetarian spicy miso
58952,08-08-2018,2.84435E+15,1,vegetarian spicy miso
58953,08-08-2018,8.73896E+15,1,miso crab ramen
58954,08-08-2018,8.73896E+15,1,miso crab ramen
58955,08-08-2018,4.91096E+15,1,nagomi shoyu
58956,08-08-2018,4.91096E+15,1,nagomi shoyu
58957,08-08-2018,4.43123E+15,1,burnt garlic tonkotsu ramen
58958,08-08-2018,4.43123E+15,1,burnt garlic tonkotsu ramen
58959,08-08-2018,9.11017E+15,2,vegetarian spicy miso
58960,08-08-2018,9.11017E+15,2,vegetarian spicy miso
58961,08-08-2018,8.0454E+15,1,soft-shell miso crab ramen
58962,08-08-2018,8.0454E+15,1,soft-shell miso crab ramen
58963,08-08-2018,5.37367E+15,1,vegetarian curry + king trumpet mushroom ramen
58964,08-08-2018,5.37367E+15,1,vegetarian curry + king trumpet mushroom ramen
58965,08-08-2018,6.90979E+15,1,tonkotsu ramen
58966,08-08-2018,6.90979E+15,1,tonkotsu ramen
58967,08-08-2018,4.56618E+15,1,vegetarian curry + king trumpet mushroom ramen
58968,08-08-2018,4.56618E+15,1,vegetarian curry + king trumpet mushroom ramen
58969,08-08-2018,2.93927E+15,4,miso crab ramen
58970,08-08-2018,2.93927E+15,4,miso crab ramen
58971,08-08-2018,1.95581E+15,1,vegetarian spicy miso
58972,08-08-2018,1.95581E+15,1,vegetarian spicy miso
58973,08-08-2018,2.36459E+14,4,truffle butter ramen
58974,08-08-2018,2.36459E+14,4,truffle butter ramen
58975,08-08-2018,1.21625E+15,1,tonkotsu ramen
58976,08-08-2018,1.21625E+15,1,tonkotsu ramen
58977,08-08-2018,6.06848E+14,1,vegetarian spicy miso
58978,08-08-2018,6.06848E+14,1,vegetarian spicy miso
58979,08-08-2018,3.49663E+15,1,soft-shell miso crab ramen
58980,08-08-2018,3.49663E+15,1,soft-shell miso crab ramen
58981,08-08-2018,4.16194E+15,2,nagomi shoyu
58982,08-08-2018,4.16194E+15,2,nagomi shoyu
58983,08-08-2018,5.07318E+15,1,tori paitan ramen
58984,08-08-2018,5.07318E+15,1,tori paitan ramen
58985,08-08-2018,1.77044E+15,1,vegetarian curry + king trumpet mushroom ramen
58986,08-08-2018,1.77044E+15,1,vegetarian curry + king trumpet mushroom ramen
58987,08-08-2018,6.09219E+15,1,nagomi shoyu
58988,08-08-2018,6.09219E+15,1,nagomi shoyu
58989,08-09-2018,6.14932E+15,1,tonkotsu ramen
58990,08-09-2018,6.14932E+15,1,tonkotsu ramen
58991,08-09-2018,3.12135E+15,1,tonkotsu ramen
58992,08-09-2018,3.12135E+15,1,tonkotsu ramen
58993,08-09-2018,7.50595E+15,4,tori paitan ramen
58994,08-09-2018,7.50595E+15,4,tori paitan ramen
58995,08-09-2018,5.74452E+15,1,miso crab ramen
58996,08-09-2018,5.74452E+15,1,miso crab ramen
58997,08-09-2018,2.65964E+15,2,nagomi shoyu
58998,08-09-2018,2.65964E+15,2,nagomi shoyu
58999,08-09-2018,7.38069E+15,1,truffle butter ramen
59000,08-09-2018,7.38069E+15,1,truffle butter ramen
59001,08-09-2018,3.66398E+15,3,truffle butter ramen
59002,08-09-2018,3.66398E+15,3,truffle butter ramen
59003,08-09-2018,9.58879E+15,1,tonkotsu ramen
59004,08-09-2018,9.58879E+15,1,tonkotsu ramen
59005,08-09-2018,5.32997E+15,1,tonkotsu ramen
59006,08-09-2018,5.32997E+15,1,tonkotsu ramen
59007,08-09-2018,9.88972E+15,1,truffle butter ramen
59008,08-09-2018,9.88972E+15,1,truffle butter ramen
59009,08-09-2018,2.0372E+15,1,nagomi shoyu
59010,08-09-2018,2.0372E+15,1,nagomi shoyu
59011,08-09-2018,9.90631E+15,2,tori paitan ramen
59012,08-09-2018,9.90631E+15,2,tori paitan ramen
59013,08-09-2018,8.98744E+15,1,nagomi shoyu
59014,08-09-2018,8.98744E+15,1,nagomi shoyu
59015,08-09-2018,1.51744E+15,1,vegetarian spicy miso
59016,08-09-2018,1.51744E+15,1,vegetarian spicy miso
59017,08-09-2018,9.79373E+15,1,truffle butter ramen
59018,08-09-2018,9.79373E+15,1,truffle butter ramen
59019,08-09-2018,2.27911E+15,1,tonkotsu ramen
59020,08-09-2018,2.27911E+15,1,tonkotsu ramen
59021,08-09-2018,5.58145E+14,1,nagomi shoyu
59022,08-09-2018,5.58145E+14,1,nagomi shoyu
59023,08-09-2018,6.24648E+15,3,shio ramen
59024,08-09-2018,6.24648E+15,3,shio ramen
59025,08-09-2018,1.33088E+15,1,tori paitan ramen
59026,08-09-2018,1.33088E+15,1,tori paitan ramen
59027,08-09-2018,5.56452E+15,1,burnt garlic tonkotsu ramen
59028,08-09-2018,5.56452E+15,1,burnt garlic tonkotsu ramen
59029,08-09-2018,8.58786E+15,1,shio ramen
59030,08-09-2018,8.58786E+15,1,shio ramen
59031,08-09-2018,9.69624E+15,1,nagomi shoyu
59032,08-09-2018,9.69624E+15,1,nagomi shoyu
59033,08-09-2018,5.91233E+15,3,vegetarian curry + king trumpet mushroom ramen
59034,08-09-2018,5.91233E+15,3,vegetarian curry + king trumpet mushroom ramen
59035,08-09-2018,2.74611E+14,1,vegetarian spicy miso
59036,08-09-2018,2.74611E+14,1,vegetarian spicy miso
59037,08-09-2018,2.61743E+15,1,tonkotsu ramen
59038,08-09-2018,2.61743E+15,1,tonkotsu ramen
59039,08-09-2018,7.99932E+15,1,burnt garlic tonkotsu ramen
59040,08-09-2018,7.99932E+15,1,burnt garlic tonkotsu ramen
59041,08-09-2018,2.20427E+15,1,burnt garlic tonkotsu ramen
59042,08-09-2018,2.20427E+15,1,burnt garlic tonkotsu ramen
59043,08-09-2018,5.02395E+15,1,soft-shell miso crab ramen
59044,08-09-2018,5.02395E+15,1,soft-shell miso crab ramen
59045,08-09-2018,1.13795E+14,1,miso crab ramen
59046,08-09-2018,1.13795E+14,1,miso crab ramen
59047,08-09-2018,7.12755E+15,1,shio ramen
59048,08-09-2018,7.12755E+15,1,shio ramen
59049,08-09-2018,2.29123E+15,2,vegetarian spicy miso
59050,08-09-2018,2.29123E+15,2,vegetarian spicy miso
59051,08-09-2018,6.23375E+15,1,spicy miso ramen
59052,08-09-2018,6.23375E+15,1,spicy miso ramen
59053,08-09-2018,3.23587E+15,1,tonkotsu ramen
59054,08-09-2018,3.23587E+15,1,tonkotsu ramen
59055,08-09-2018,1.58719E+15,1,burnt garlic tonkotsu ramen
59056,08-09-2018,1.58719E+15,1,burnt garlic tonkotsu ramen
59057,08-09-2018,1.18615E+15,1,vegetarian spicy miso
59058,08-09-2018,1.18615E+15,1,vegetarian spicy miso
59059,08-09-2018,9.65716E+15,1,spicy miso ramen
59060,08-09-2018,9.65716E+15,1,spicy miso ramen
59061,08-09-2018,2.13955E+14,1,nagomi shoyu
59062,08-09-2018,2.13955E+14,1,nagomi shoyu
59063,08-09-2018,7.95495E+14,1,burnt garlic tonkotsu ramen
59064,08-09-2018,7.95495E+14,1,burnt garlic tonkotsu ramen
59065,08-09-2018,8.4462E+15,1,truffle butter ramen
59066,08-09-2018,8.4462E+15,1,truffle butter ramen
59067,08-09-2018,1.62358E+15,1,vegetarian curry + king trumpet mushroom ramen
59068,08-09-2018,1.62358E+15,1,vegetarian curry + king trumpet mushroom ramen
59069,08-09-2018,5.68146E+14,1,tori paitan ramen
59070,08-09-2018,5.68146E+14,1,tori paitan ramen
59071,08-09-2018,3.18495E+15,1,vegetarian spicy miso
59072,08-09-2018,3.18495E+15,1,vegetarian spicy miso
59073,08-09-2018,8.91277E+15,1,burnt garlic tonkotsu ramen
59074,08-09-2018,8.91277E+15,1,burnt garlic tonkotsu ramen
59075,08-09-2018,8.5166E+15,1,tonkotsu ramen
59076,08-09-2018,8.5166E+15,1,tonkotsu ramen
59077,08-09-2018,6.29491E+15,3,soft-shell miso crab ramen
59078,08-09-2018,6.29491E+15,3,soft-shell miso crab ramen
59079,08-09-2018,2.71877E+15,1,soft-shell miso crab ramen
59080,08-09-2018,2.71877E+15,1,soft-shell miso crab ramen
59081,08-09-2018,5.76809E+15,1,spicy miso ramen
59082,08-09-2018,5.76809E+15,1,spicy miso ramen
59083,08-09-2018,5.50485E+15,4,soft-shell miso crab ramen
59084,08-09-2018,5.50485E+15,4,soft-shell miso crab ramen
59085,08-09-2018,6.16663E+15,1,spicy miso ramen
59086,08-09-2018,6.16663E+15,1,spicy miso ramen
59087,08-09-2018,3.80539E+15,1,spicy miso ramen
59088,08-09-2018,3.80539E+15,1,spicy miso ramen
59089,08-09-2018,2.98795E+15,1,shio ramen
59090,08-09-2018,2.98795E+15,1,shio ramen
59091,08-09-2018,7.35295E+14,1,burnt garlic tonkotsu ramen
59092,08-09-2018,7.35295E+14,1,burnt garlic tonkotsu ramen
59093,08-09-2018,6.13318E+15,1,spicy miso ramen
59094,08-09-2018,6.13318E+15,1,spicy miso ramen
59095,08-09-2018,4.5762E+15,2,soft-shell miso crab ramen
59096,08-09-2018,4.5762E+15,2,soft-shell miso crab ramen
59097,08-09-2018,9.27908E+15,1,tori paitan ramen
59098,08-09-2018,9.27908E+15,1,tori paitan ramen
59099,08-09-2018,3.51208E+15,2,tonkotsu ramen
59100,08-09-2018,3.51208E+15,2,tonkotsu ramen
59101,08-09-2018,8.62537E+15,1,vegetarian curry + king trumpet mushroom ramen
59102,08-09-2018,8.62537E+15,1,vegetarian curry + king trumpet mushroom ramen
59103,08-09-2018,5.49457E+15,1,tonkotsu ramen
59104,08-09-2018,5.49457E+15,1,tonkotsu ramen
59105,08-09-2018,4.38051E+15,1,spicy miso ramen
59106,08-09-2018,4.38051E+15,1,spicy miso ramen
59107,08-09-2018,6.90447E+15,1,soft-shell miso crab ramen
59108,08-09-2018,6.90447E+15,1,soft-shell miso crab ramen
59109,08-09-2018,4.79919E+15,1,miso crab ramen
59110,08-09-2018,4.79919E+15,1,miso crab ramen
59111,08-09-2018,8.79124E+14,1,vegetarian spicy miso
59112,08-09-2018,8.79124E+14,1,vegetarian spicy miso
59113,08-09-2018,9.06258E+15,1,truffle butter ramen
59114,08-09-2018,9.06258E+15,1,truffle butter ramen
59115,08-09-2018,3.39497E+15,1,spicy miso ramen
59116,08-09-2018,3.39497E+15,1,spicy miso ramen
59117,08-09-2018,3.88622E+15,2,truffle butter ramen
59118,08-09-2018,3.88622E+15,2,truffle butter ramen
59119,08-09-2018,9.05391E+15,1,tori paitan ramen
59120,08-09-2018,9.05391E+15,1,tori paitan ramen
59121,08-09-2018,5.61979E+15,1,burnt garlic tonkotsu ramen
59122,08-09-2018,5.61979E+15,1,burnt garlic tonkotsu ramen
59123,08-09-2018,1.98608E+14,3,burnt garlic tonkotsu ramen
59124,08-09-2018,1.98608E+14,3,burnt garlic tonkotsu ramen
59125,08-09-2018,3.28746E+15,1,tori paitan ramen
59126,08-09-2018,3.28746E+15,1,tori paitan ramen
59127,08-09-2018,6.59502E+15,1,nagomi shoyu
59128,08-09-2018,6.59502E+15,1,nagomi shoyu
59129,08-09-2018,5.66554E+15,1,truffle butter ramen
59130,08-09-2018,5.66554E+15,1,truffle butter ramen
59131,08-09-2018,2.5276E+15,1,miso crab ramen
59132,08-09-2018,2.5276E+15,1,miso crab ramen
59133,08-10-2018,7.22611E+15,1,burnt garlic tonkotsu ramen
59134,08-10-2018,7.22611E+15,1,burnt garlic tonkotsu ramen
59135,08-10-2018,5.55595E+15,2,truffle butter ramen
59136,08-10-2018,5.55595E+15,2,truffle butter ramen
59137,08-10-2018,5.84105E+15,1,shio ramen
59138,08-10-2018,5.84105E+15,1,shio ramen
59139,08-10-2018,9.04947E+15,1,tonkotsu ramen
59140,08-10-2018,9.04947E+15,1,tonkotsu ramen
59141,08-10-2018,6.95849E+15,1,soft-shell miso crab ramen
59142,08-10-2018,6.95849E+15,1,soft-shell miso crab ramen
59143,08-10-2018,3.67941E+15,1,nagomi shoyu
59144,08-10-2018,3.67941E+15,1,nagomi shoyu
59145,08-10-2018,4.8894E+15,1,shio ramen
59146,08-10-2018,4.8894E+15,1,shio ramen
59147,08-10-2018,5.71845E+14,1,tori paitan ramen
59148,08-10-2018,5.71845E+14,1,tori paitan ramen
59149,08-10-2018,1.98097E+15,1,miso crab ramen
59150,08-10-2018,1.98097E+15,1,miso crab ramen
59151,08-10-2018,4.3879E+15,1,vegetarian spicy miso
59152,08-10-2018,4.3879E+15,1,vegetarian spicy miso
59153,08-10-2018,5.47843E+15,1,vegetarian curry + king trumpet mushroom ramen
59154,08-10-2018,5.47843E+15,1,vegetarian curry + king trumpet mushroom ramen
59155,08-10-2018,4.26873E+15,2,nagomi shoyu
59156,08-10-2018,4.26873E+15,2,nagomi shoyu
59157,08-10-2018,7.17279E+14,1,shio ramen
59158,08-10-2018,7.17279E+14,1,shio ramen
59159,08-10-2018,7.64856E+15,1,truffle butter ramen
59160,08-10-2018,7.64856E+15,1,truffle butter ramen
59161,08-10-2018,9.51996E+15,2,nagomi shoyu
59162,08-10-2018,9.51996E+15,2,nagomi shoyu
59163,08-10-2018,3.74054E+15,1,nagomi shoyu
59164,08-10-2018,3.74054E+15,1,nagomi shoyu
59165,08-10-2018,1.3665E+15,1,truffle butter ramen
59166,08-10-2018,1.3665E+15,1,truffle butter ramen
59167,08-10-2018,1.43116E+15,1,vegetarian spicy miso
59168,08-10-2018,1.43116E+15,1,vegetarian spicy miso
59169,08-10-2018,6.6729E+15,1,vegetarian spicy miso
59170,08-10-2018,6.6729E+15,1,vegetarian spicy miso
59171,08-10-2018,5.01508E+15,1,tori paitan ramen
59172,08-10-2018,5.01508E+15,1,tori paitan ramen
59173,08-10-2018,9.66688E+15,4,soft-shell miso crab ramen
59174,08-10-2018,9.66688E+15,4,soft-shell miso crab ramen
59175,08-10-2018,6.10294E+15,1,truffle butter ramen
59176,08-10-2018,6.10294E+15,1,truffle butter ramen
59177,08-10-2018,5.751E+15,4,tonkotsu ramen
59178,08-10-2018,5.751E+15,4,tonkotsu ramen
59179,08-10-2018,8.56257E+15,1,shio ramen
59180,08-10-2018,8.56257E+15,1,shio ramen
59181,08-10-2018,6.18635E+15,1,vegetarian curry + king trumpet mushroom ramen
59182,08-10-2018,6.18635E+15,1,vegetarian curry + king trumpet mushroom ramen
59183,08-10-2018,7.50201E+15,1,spicy miso ramen
59184,08-10-2018,7.50201E+15,1,spicy miso ramen
59185,08-10-2018,6.74687E+15,1,burnt garlic tonkotsu ramen
59186,08-10-2018,6.74687E+15,1,burnt garlic tonkotsu ramen
59187,08-10-2018,4.16685E+15,1,tori paitan ramen
59188,08-10-2018,4.16685E+15,1,tori paitan ramen
59189,08-10-2018,1.87633E+14,1,vegetarian curry + king trumpet mushroom ramen
59190,08-10-2018,1.87633E+14,1,vegetarian curry + king trumpet mushroom ramen
59191,08-10-2018,6.8532E+15,1,nagomi shoyu
59192,08-10-2018,6.8532E+15,1,nagomi shoyu
59193,08-10-2018,7.59234E+15,1,miso crab ramen
59194,08-10-2018,7.59234E+15,1,miso crab ramen
59195,08-10-2018,5.77283E+15,1,tori paitan ramen
59196,08-10-2018,5.77283E+15,1,tori paitan ramen
59197,08-10-2018,8.44424E+15,1,vegetarian curry + king trumpet mushroom ramen
59198,08-10-2018,8.44424E+15,1,vegetarian curry + king trumpet mushroom ramen
59199,08-11-2018,7.46243E+15,1,vegetarian curry + king trumpet mushroom ramen
59200,08-11-2018,7.46243E+15,1,vegetarian curry + king trumpet mushroom ramen
59201,08-11-2018,9.47128E+15,1,tonkotsu ramen
59202,08-11-2018,9.47128E+15,1,tonkotsu ramen
59203,08-11-2018,3.47673E+15,1,truffle butter ramen
59204,08-11-2018,3.47673E+15,1,truffle butter ramen
59205,08-11-2018,7.27122E+15,1,vegetarian curry + king trumpet mushroom ramen
59206,08-11-2018,7.27122E+15,1,vegetarian curry + king trumpet mushroom ramen
59207,08-11-2018,1.80626E+15,1,truffle butter ramen
59208,08-11-2018,1.80626E+15,1,truffle butter ramen
59209,08-11-2018,9.19054E+15,1,soft-shell miso crab ramen
59210,08-11-2018,9.19054E+15,1,soft-shell miso crab ramen
59211,08-11-2018,8.23501E+15,1,spicy miso ramen
59212,08-11-2018,8.23501E+15,1,spicy miso ramen
59213,08-11-2018,6.74709E+15,1,vegetarian curry + king trumpet mushroom ramen
59214,08-11-2018,6.74709E+15,1,vegetarian curry + king trumpet mushroom ramen
59215,08-11-2018,2.33794E+15,1,tonkotsu ramen
59216,08-11-2018,2.33794E+15,1,tonkotsu ramen
59217,08-11-2018,3.03428E+15,1,truffle butter ramen
59218,08-11-2018,3.03428E+15,1,truffle butter ramen
59219,08-11-2018,4.93827E+15,1,burnt garlic tonkotsu ramen
59220,08-11-2018,4.93827E+15,1,burnt garlic tonkotsu ramen
59221,08-11-2018,4.33228E+15,3,spicy miso ramen
59222,08-11-2018,4.33228E+15,3,spicy miso ramen
59223,08-11-2018,1.41669E+15,1,vegetarian curry + king trumpet mushroom ramen
59224,08-11-2018,1.41669E+15,1,vegetarian curry + king trumpet mushroom ramen
59225,08-11-2018,8.22869E+15,1,truffle butter ramen
59226,08-11-2018,8.22869E+15,1,truffle butter ramen
59227,08-11-2018,1.68024E+15,1,miso crab ramen
59228,08-11-2018,1.68024E+15,1,miso crab ramen
59229,08-11-2018,8.70997E+15,2,tori paitan ramen
59230,08-11-2018,8.70997E+15,2,tori paitan ramen
59231,08-11-2018,8.64423E+15,1,vegetarian spicy miso
59232,08-11-2018,8.64423E+15,1,vegetarian spicy miso
59233,08-11-2018,5.75049E+15,4,vegetarian curry + king trumpet mushroom ramen
59234,08-11-2018,5.75049E+15,4,vegetarian curry + king trumpet mushroom ramen
59235,08-11-2018,8.30312E+15,1,soft-shell miso crab ramen
59236,08-11-2018,8.30312E+15,1,soft-shell miso crab ramen
59237,08-11-2018,9.0714E+15,1,shio ramen
59238,08-11-2018,9.0714E+15,1,shio ramen
59239,08-11-2018,6.61076E+15,1,nagomi shoyu
59240,08-11-2018,6.61076E+15,1,nagomi shoyu
59241,08-11-2018,3.93714E+15,1,vegetarian spicy miso
59242,08-11-2018,3.93714E+15,1,vegetarian spicy miso
59243,08-11-2018,3.44002E+15,1,tonkotsu ramen
59244,08-11-2018,3.44002E+15,1,tonkotsu ramen
59245,08-11-2018,8.68935E+14,1,nagomi shoyu
59246,08-11-2018,8.68935E+14,1,nagomi shoyu
59247,08-11-2018,7.85888E+15,1,nagomi shoyu
59248,08-11-2018,7.85888E+15,1,nagomi shoyu
59249,08-11-2018,1.94309E+14,1,soft-shell miso crab ramen
59250,08-11-2018,1.94309E+14,1,soft-shell miso crab ramen
59251,08-11-2018,2.46531E+15,1,nagomi shoyu
59252,08-11-2018,2.46531E+15,1,nagomi shoyu
59253,08-11-2018,2.78654E+15,1,truffle butter ramen
59254,08-11-2018,2.78654E+15,1,truffle butter ramen
59255,08-11-2018,2.34629E+14,1,miso crab ramen
59256,08-11-2018,2.34629E+14,1,miso crab ramen
59257,08-11-2018,8.83643E+15,4,shio ramen
59258,08-11-2018,8.83643E+15,4,shio ramen
59259,08-11-2018,1.53468E+15,1,vegetarian curry + king trumpet mushroom ramen
59260,08-11-2018,1.53468E+15,1,vegetarian curry + king trumpet mushroom ramen
59261,08-11-2018,3.09951E+15,2,nagomi shoyu
59262,08-11-2018,3.09951E+15,2,nagomi shoyu
59263,08-11-2018,7.87441E+15,1,truffle butter ramen
59264,08-11-2018,7.87441E+15,1,truffle butter ramen
59265,08-11-2018,1.99838E+15,1,vegetarian curry + king trumpet mushroom ramen
59266,08-11-2018,1.99838E+15,1,vegetarian curry + king trumpet mushroom ramen
59267,08-11-2018,6.80862E+15,2,nagomi shoyu
59268,08-11-2018,6.80862E+15,2,nagomi shoyu
59269,08-11-2018,9.38942E+15,1,shio ramen
59270,08-11-2018,9.38942E+15,1,shio ramen
59271,08-11-2018,6.5198E+15,1,tonkotsu ramen
59272,08-11-2018,6.5198E+15,1,tonkotsu ramen
59273,08-11-2018,4.77587E+15,4,soft-shell miso crab ramen
59274,08-11-2018,4.77587E+15,4,soft-shell miso crab ramen
59275,08-11-2018,2.54761E+15,1,vegetarian spicy miso
59276,08-11-2018,2.54761E+15,1,vegetarian spicy miso
59277,08-11-2018,9.34195E+14,2,tonkotsu ramen
59278,08-11-2018,9.34195E+14,2,tonkotsu ramen
59279,08-11-2018,1.86201E+15,1,miso crab ramen
59280,08-11-2018,1.86201E+15,1,miso crab ramen
59281,08-11-2018,2.91615E+15,4,spicy miso ramen
59282,08-11-2018,2.91615E+15,4,spicy miso ramen
59283,08-11-2018,1.55627E+15,1,shio ramen
